meshes/actors/character/facegendata/facegeom/dragonborn.esm/00038004.nif	Triangles x2463, Triangles Copy x2463, Index x1513, Weight x445, Vertex Weights x198, Num Bones x12
meshes/actors/character/facegendata/facegeom/dragonborn.esm/0003800c.nif	Triangles x2603, Triangles Copy x2603, Index x1789, Weight x800, Vertex Weights x198, Num Bones x9
meshes/actors/character/facegendata/facegeom/dragonborn.esm/0003816c.nif	Triangles x2223, Triangles Copy x2223, Index x1497, Weight x563, Vertex Weights x172, Num Bones x10
meshes/actors/character/facegendata/facegeom/dragonborn.esm/00038560.nif	Triangles x2219, Triangles Copy x2219, Index x1160, Weight x289, Vertex Weights x200, Num Bones x13
meshes/actors/character/facegendata/facegeom/dragonborn.esm/0003d21f.nif	Triangles x2472, Triangles Copy x2472, Index x1419, Weight x404, Vertex Weights x194, Num Bones x14
meshes/actors/character/facegendata/facegeom/dragonborn.esm/0003d2d9.nif	Triangles x2854, Triangles Copy x2854, Index x1368, Weight x551, Vertex Weights x314, Num Bones x10
meshes/actors/character/facegendata/facegeom/hearthfires.esm/00003f5f.nif	Triangles x2440, Triangles Copy x2440, Index x1475, Weight x419, Vertex Weights x112, Num Bones x6
meshes/actors/character/facegendata/facegeom/hearthfires.esm/0000521e.nif	Triangles x2208, Triangles Copy x2208, Index x1274, Weight x300, Vertex Weights x194, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013273.nif	Triangles x2520, Triangles Copy x2520, Index x473, Vertex Weights x462, Weight x280, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001327c.nif	Triangles x2547, Triangles Copy x2547, Index x1761, Weight x828, Vertex Weights x182, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001328f.nif	Triangles x2523, Triangles Copy x2523, Index x1917, Weight x978, Vertex Weights x186, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013296.nif	Triangles x2644, Triangles Copy x2644, Index x1222, Weight x504, Vertex Weights x290, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001329a.nif	Triangles x1685, Triangles Copy x1685, Index x113, Weight x110, Vertex Weights x66, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001329d.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/000132ad.nif	Triangles x2197, Triangles Copy x2197, Index x1290, Weight x300, Vertex Weights x214, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013346.nif	Triangles x2335, Triangles Copy x2335, Index x1294, Weight x320, Vertex Weights x170, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013347.nif	Triangles x2657, Triangles Copy x2657, Index x895, Weight x445, Vertex Weights x70, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013349.nif	Triangles x1685, Triangles Copy x1685, Index x113, Weight x110, Vertex Weights x66, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001334e.nif	Triangles x2615, Triangles Copy x2615, Index x1074, Vertex Weights x307, Weight x247, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013353.nif	Triangles x2143, Triangles Copy x2143, Index x1279, Weight x292, Vertex Weights x234, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013365.nif	Triangles x1652, Triangles Copy x1652, Index x134, Weight x131, Vertex Weights x100, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001336d.nif	Triangles x2136, Triangles Copy x2136, Index x1279, Weight x327, Vertex Weights x194, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013371.nif	Triangles x1988, Triangles Copy x1988, Index x1115, Weight x251, Vertex Weights x184, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001337c.nif	Triangles x2488, Triangles Copy x2488, Vertex Weights x476, Index x458, Weight x290, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001337f.nif	Triangles x1900, Triangles Copy x1900, Index x936, Weight x218, Vertex Weights x208, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013381.nif	Triangles x2665, Triangles Copy x2665, Index x1822, Weight x843, Vertex Weights x218, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001338e.nif	Triangles x2628, Triangles Copy x2628, Index x1599, Weight x571, Vertex Weights x218, Num Bones x13
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013392.nif	Triangles x1945, Triangles Copy x1945, Index x1105, Weight x273, Vertex Weights x198, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013395.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/000133ac.nif	Triangles x1905, Triangles Copy x1905, Index x1128, Weight x345, Vertex Weights x202, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/000133b3.nif	Triangles x2231, Triangles Copy x2231, Index x1361, Weight x391, Vertex Weights x170, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/000133b4.nif	Triangles x2363, Triangles Copy x2363, Index x185, Weight x110, Vertex Weights x108, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/000133bf.nif	Triangles x2132, Triangles Copy x2132, Index x378, Weight x192, Vertex Weights x110, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013477.nif	Triangles x2724, Triangles Copy x2724, Index x1597, Weight x626, Vertex Weights x128, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013478.nif	Triangles x2657, Triangles Copy x2657, Index x895, Weight x445, Vertex Weights x70, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013479.nif	Triangles x2799, Triangles Copy x2799, Index x1335, Weight x552, Vertex Weights x318, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013480.nif	Triangles x1923, Triangles Copy x1923, Index x1090, Weight x227, Vertex Weights x170, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013603.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001361a.nif	Triangles x2491, Triangles Copy x2491, Index x452, Vertex Weights x437, Weight x284, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001361f.nif	Triangles x1685, Triangles Copy x1685, Index x113, Weight x110, Vertex Weights x66, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013656.nif	Triangles x2307, Triangles Copy x2307, Index x304, Weight x183, Vertex Weights x152, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b79.nif	Triangles x1972, Triangles Copy x1972, Index x1108, Weight x254, Vertex Weights x180, Num Bones x16
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b7b.nif	Triangles x1921, Triangles Copy x1921, Index x259, Weight x162, Vertex Weights x88, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b7e.nif	Triangles x2028, Triangles Copy x2028, Index x936, Weight x218, Vertex Weights x182, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b80.nif	Triangles x2260, Triangles Copy x2260, Index x1088, Weight x272, Vertex Weights x210, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b9a.nif	Triangles x2011, Triangles Copy x2011, Index x1179, Weight x284, Vertex Weights x170, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013b9c.nif	Triangles x2497, Triangles Copy x2497, Index x521, Vertex Weights x446, Weight x291, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013ba2.nif	Triangles x1685, Triangles Copy x1685, Index x113, Weight x110, Vertex Weights x66, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013ba4.nif	Triangles x3402, Triangles Copy x3402, Index x1749, Weight x1199, Vertex Weights x469, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013bac.nif	Triangles x1826, Triangles Copy x1826, Index x1049, Weight x266, Vertex Weights x198, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013baf.nif	Triangles x2134, Triangles Copy x2134, Index x1226, Weight x391, Vertex Weights x112, Num Bones x6
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013bb3.nif	Triangles x2401, Triangles Copy x2401, Index x289, Vertex Weights x260, Weight x178, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00013bb8.nif	Triangles x2491, Triangles Copy x2491, Index x460, Vertex Weights x442, Weight x288, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001402d.nif	Triangles x2567, Triangles Copy x2567, Index x1468, Weight x411, Vertex Weights x198, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/00014040.nif	Triangles x2497, Triangles Copy x2497, Index x521, Vertex Weights x446, Weight x291, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00014120.nif	Triangles x3332, Triangles Copy x3332, Index x1636, Weight x1143, Vertex Weights x70, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00014125.nif	Triangles x2132, Triangles Copy x2132, Index x378, Weight x192, Vertex Weights x110, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00014134.nif	Triangles x2668, Triangles Copy x2668, Index x1763, Weight x563, Vertex Weights x374, Num Bones x13
meshes/actors/character/facegendata/facegeom/skyrim.esm/00014142.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001414a.nif	Triangles x2231, Triangles Copy x2231, Index x1361, Weight x391, Vertex Weights x170, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001414d.nif	Triangles x2644, Triangles Copy x2644, Index x1222, Weight x504, Vertex Weights x290, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001434b.nif	Triangles x2134, Triangles Copy x2134, Index x1226, Weight x391, Vertex Weights x112, Num Bones x6
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001434c.nif	Triangles x2134, Triangles Copy x2134, Index x1226, Weight x391, Vertex Weights x112, Num Bones x6
meshes/actors/character/facegendata/facegeom/skyrim.esm/00015711.nif	Triangles x2335, Triangles Copy x2335, Index x1316, Weight x357, Vertex Weights x170, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00015cc4.nif	Triangles x2335, Triangles Copy x2335, Index x1316, Weight x357, Vertex Weights x170, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00015f72.nif	Triangles x1973, Triangles Copy x1973, Index x1155, Weight x248, Vertex Weights x210, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00016ef0.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00016f6a.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00016ff6.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001713e.nif	Triangles x1884, Triangles Copy x1884, Index x936, Vertex Weights x228, Weight x218, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00017144.nif	Triangles x1998, Triangles Copy x1998, Index x1128, Weight x253, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/000196b8.nif	Triangles x2335, Triangles Copy x2335, Index x1316, Weight x357, Vertex Weights x170, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001990f.nif	Triangles x2978, Triangles Copy x2978, Index x847, Weight x586, Vertex Weights x80, Num Bones x11
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019955.nif	Triangles x1685, Triangles Copy x1685, Index x113, Weight x110, Vertex Weights x66, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019a1d.nif	Triangles x2441, Triangles Copy x2441, Index x1507, Weight x438, Vertex Weights x194, Num Bones x12
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019a2e.nif	Triangles x3402, Triangles Copy x3402, Index x1749, Weight x1199, Vertex Weights x469, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019bfe.nif	Triangles x1991, Triangles Copy x1991, Index x302, Weight x144, Vertex Weights x74, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019e20.nif	Triangles x2028, Triangles Copy x2028, Index x936, Weight x218, Vertex Weights x182, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/00019fe6.nif	Triangles x1965, Triangles Copy x1965, Index x1137, Weight x246, Vertex Weights x186, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001a673.nif	Triangles x1671, Triangles Copy x1671, Index x936, Weight x218, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b071.nif	Triangles x2623, Triangles Copy x2623, Index x1805, Weight x842, Vertex Weights x218, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b07c.nif	Triangles x2763, Triangles Copy x2763, Index x1602, Weight x451, Vertex Weights x212, Num Bones x13
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b07f.nif	Triangles x3676, Triangles Copy x3676, Index x2072, Weight x1674, Vertex Weights x152, Num Bones x7
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b1d2.nif	Triangles x2204, Triangles Copy x2204, Index x1595, Weight x846, Vertex Weights x200, Vertex Desc x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b1d9.nif	Triangles x2185, Triangles Copy x2185, Index x1555, Weight x872, Vertex Weights x308, Vertex Desc x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001b3b5.nif	Triangles x1988, Triangles Copy x1988, Index x1115, Weight x251, Vertex Weights x184, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c180.nif	Triangles x2836, Triangles Copy x2836, Index x1704, Weight x883, Vertex Weights x318, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c187.nif	Triangles x2354, Triangles Copy x2354, Vertex Weights x441, Index x296, Weight x190, Num Vertices x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c188.nif	Triangles x2755, Triangles Copy x2755, Index x2069, Weight x1032, Vertex Weights x214, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c199.nif	Triangles x1841, Triangles Copy x1841, Index x1060, Weight x262, Vertex Weights x194, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c19b.nif	Triangles x2388, Triangles Copy x2388, Index x795, Weight x540, Vertex Weights x76, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c19e.nif	Triangles x2604, Triangles Copy x2604, Index x1552, Weight x829, Vertex Weights x290, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c241.nif	Triangles x2550, Triangles Copy x2550, Index x1193, Weight x272, Vertex Weights x230, Num Bones x15
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001c9f7.nif	Triangles x2001, Triangles Copy x2001, Index x1126, Weight x280, Vertex Weights x222, Num Bones x9
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001cd8f.nif	Triangles x2371, Triangles Copy x2371, Index x1637, Weight x746, Vertex Weights x170, Num Bones x8
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001cd91.nif	Triangles x2347, Triangles Copy x2347, Index x1319, Weight x361, Vertex Weights x170, Num Bones x10
meshes/actors/character/facegendata/facegeom/skyrim.esm/0001dc00.nif	Triangles x2445, Triangles Copy x2445, Index x2059, Weight x940, Vertex Weights x172, Num Bones x11
