archive	path	shape	source	rebuilt	lost
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/smdfflosol02.nif	SMdFFloSol02:5	49	48	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/smdftracell03.nif	SMdFTraCell03:25	167	166	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/smdftrador01.nif	SMdFTraDor01:26	222	221	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/smdfwalkitchen02.nif	SMdFWalKitchen02:13	214	213	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/sshrinelsec01.nif	SShrinelSec01:25	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/sshrinelsec02.nif	SShrinelSec02:25	79	78	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/sshrinelsec02.nif	SShrinelSec02:19	58	57	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/ssmabalsol01.nif	SSmABalSol01:0	69	68	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/ssmabalsol02.nif	Object05:0	162	161	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/interiors/ssmaceicap01.nif	SSmACeiCap01:2	126	125	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sbits and pieces.nif	SBits and PiecesMehs:7	929	928	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sblacksmith.nif	_mosswall	257	256	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sblacksmith.nif	Smain ramp to Castle:21	724	723	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sblacksmith.nif	BlackSmith:11	332	331	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sblacksmith.nif	BlackSmith:9	1309	1308	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sbryling house.nif	Moss	99	98	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sbryling house.nif	Wall:7	542	541	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sbryling house_lod.nif	SBryling House_LOD:3	267	266	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	_MossFloor	23	22	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	_MossFloor	26	25	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	_MossFloor	32	31	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	_MossFloor	14	13	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	Base06	43	42	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	DragonHead02:14	683	682	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	DragonHead01:14	683	682	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	Roof tower:3	26	25	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	Tower01A:21	2299	2298	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastle.nif	Tower01B:20	771	770	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastleemperorentrance.nif	DragonHead02:14	683	682	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastleemperorentrance.nif	DragonHead01:14	683	682	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastlewall01.nif	Wall01b06:7	112	111	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastlewall04.nif	_moss08	256	255	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastlewall05.nif	SCastleWall05 mesh:20	1146	1145	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/scastlewall07.nif	Object27:20	173	172	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/serikur house.nif	SErikur HouseMesh:5	688	687	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sevette san house.nif	wallmoss	299	298	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sevette san house.nif	BAASE:18	188	187	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sevette san house.nif	second floor:1	998	997	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sninedivine.nif	NineDivineTempleMesh:7	5548	5547	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/solitudebase.nif	BaseBluepalace:27	99	98	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/solitudebase.nif	AvenuesdetachedGrass:27	369	368	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/solitudebase.nif	Avenuesdetached:27	210	209	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/solitudebasemarket.nif	SolitudeBaseMarketMesh02:2	28	27	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/solitudebasemarket.nif	SolitudeBaseMarketMesh:20	39	38	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/spatiowall30.nif	SPatioWall30:2	255	254	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sraidiantraiments.nif	SRaidiantRaimentsMesh:7	604	603	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sraidiantraiments.nif	SRaidiantRaimentsMesh:2	279	278	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sthalmorembassy.nif	wall:2	289	288	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sthalmorembassy.nif	new:1	1967	1966	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sthalmorembassy.nif	SPatioWall02:4	72	71	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sthe winking skeever.nif	SThe Winking SkeeverMesh:5	663	662	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/sthe winking skeever_lod.nif	SThe Winking Skeever_LOD:3	236	235	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/svittoriavicihouse.nif	Moss VitoriaVici	363	362	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/svittoriavicihouse.nif	SVittoria Vici HouseMesh:9	1036	1035	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/svittoriavicihousedestroyed.nif	Moss VitoriaVici original	363	362	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/svittoriavicihousedestroyed.nif	SVittoria Vici HouseMesh:9	1036	1035	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/swelldestroyed.nif	SWell:46	165	164	1
Skyrim - Meshes0.bsa	meshes/architecture/solitude/swindmill.nif	Windmill base:21	354	353	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovintstairsfree02.nif	SOVintStairsFree02:14	150	149	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovintstairsfree02.nif	SOVintStairsFree02:0	28	27	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovinttopstr01.nif	SOVintTopStr01:10	268	267	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovinttopstr01.nif	SOVintTopStr01:3	152	151	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovinttopstrwin01.nif	SOVintTopStrWin01:10	304	303	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovinttopstrwin01.nif	SOVintTopStrWin01:3	120	119	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovrugcendr.nif	SOVRugCEndR:20	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/sovengarde/sovngardeinterior/sovrugdendr.nif	SOVRugDEndR:20	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrcastlebridge01.nif	WRCastleBridge01:25	1416	1415	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrcastleentrance01.nif	WRCastleEntrance01:18	536	535	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrcastlestonetower01porch.nif	WRCastleStoneTower01Porch:48	956	955	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrcastlestonetowertop01.nif	WRCastleStoneTowerTop01:2 - L1_Details:2	3840	3839	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrfarmhousewindmill.nif	Object02:35	80	79	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrhallofthedead01.nif	WRHallOftheDead01:2 - L2_HallOfDeadParts:2	2275	2274	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrhouse02.nif	WRHouse02:2	3649	3648	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrhousebanneredmare01.nif	WRHouseBanneredMare01:2	4829	4828	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrbuildings/wrhouseshack02.nif	WRHouseShack02:1	3044	3043	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrcitywalls/wrwallmaingate01ext.nif	WRWallMainGate01EXT:12	73	72	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrclutter/wrburialpyre01bodyholder01.nif	WRBurialPyre01BodyHolder01:58	185	184	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrclutter/wrcastlerugcendr.nif	WRCastleRugCEndR:0	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrclutter/wrcastlerugdendr.nif	WRCastleRugDEndR:0	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrclutter/wrcastlerugeendr.nif	WRCastleRugEEndR:0	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrclutter/wrjorrvaskrrugendl01.nif	WRJorrvaskrRugEndL01:58	58	57	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrfarmfence/wrfence64ramp01.nif	WRFence64Ramp01:10	94	93	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrfarmfence/wrfence64shiftl01.nif	WRFence64ShiftL01:10	94	93	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrfarmfence/wrfencebase4way01.nif	WRFenceBase4Way01:48	78	77	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrfarmfence/wrfencestrgate01.nif	WRFenceStrGate01:10	138	137	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighgapcorin01.nif	WRIntCastleWallDoubleHighGapCorIn01:55	66	65	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstrchimney01.nif	WRIntCastleWallStrChimney01:19	56	55	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstrmaindoor01.nif	WRIntCastleWallStrMainDoor01:17	115	114	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstrtrans512.nif	WRIntCastleWallStrTrans512:50	12	11	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstrtrans512r.nif	WRIntCastleWallStrTrans512R:51	24	23	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintarchdoorwaytrans01.nif	WRDunIntArchDoorwayTrans01:48	22	21	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintarchdoorwaytranscave.nif	WRDunIntArchDoorwayTransCave:48	22	21	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintarchwallstr01.nif	WRDunIntArchWallStr01:48	22	21	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintcordoublehigh01.nif	WRDunIntCorDoubleHigh01:42	184	183	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintdoorcustomdoublehigh01.nif	WRDunIntDoorCustomDoubleHigh01:42	303	302	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintstr01doublehigh01trans02.nif	WRDunIntStr01DoubleHigh01Trans02:48	22	21	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintstr01doublehighdoortran01.nif	WRDunIntStr01DoubleHighDoorTran01:42	219	218	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintstr01doublehighrooftranr.nif	WRDunIntStr01DoubleHighRoofTranR:42	148	147	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintstrdoublehightrans01.nif	WRDunIntStrDoubleHighTrans01:36	276	275	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrinthousedrygoods01.nif	WRIntHouseDryGoods01:43	548	547	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorl01.nif	WRIntRoofCorL01:36	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorl01a.nif	WRIntRoofCorL01A:36	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorl02.nif	WRIntRoofCorL02:36	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorr01.nif	WRIntRoofCorR01:1	14	13	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorr01open.nif	WRIntRoofCorR01Open:36	75	74	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorr01open.nif	WRIntRoofCorR01Open:34	34	33	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorr01opena.nif	WRIntRoofCorR01OpenA:36	75	74	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofcorr02.nif	WRIntRoofCorR02:2	14	13	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofgreymanecustom01.nif	WRIntRoofGreyManeCustom01:43	48	47	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofstcorl.nif	WRIntRoofSTCorL:36	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofstwall01.nif	WRIntRoofSTWall01:38	36	35	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofwall01.nif	WRIntRoofWall01:38	36	35	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofwall02.nif	WRIntRoofWall02:2	118	117	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofwall02.nif	WRIntRoofWall02:1	34	33	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintroofwall03.nif	WRIntRoofWall03:38	40	39	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrintwallstr01winblow.nif	WRIntWallStr01WinBLow:15	61	60	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcorslopelwall.nif	WRIntCHCorSlopelWall:54	166	165	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonecorin01.nif	WRIntCHFloorStoneCorIn01:56	6	5	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope03.nif	WRIntCHRoofSlope03:54	735	734	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopstr01.nif	WRIntCHRoofTopStr01:6	30	29	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrshackinterior/wrshintroofcorr.nif	WRShIntRoofCorR:36	119	118	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrshackinterior/wrshintroofstr01.nif	WRShIntRoofStr01:36	62	61	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrtemple/wrtempintpromalcove01.nif	WRTempIntPromAlcove01Piece01:42	79	78	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcorin01.nif	WRTempIntRoofCorIn01:46	229	228	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcorl01.nif	WRTempIntRoofCorL01:46	100	99	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrinteriors/wrtemple/wrtempintroofstr01.nif	WRTempIntRoofStr01:46	100	99	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrterrain/wrblacksmithbase.nif	WRBlackSmithBase:29 - L2_BlackSmithBaseParts:29	364	363	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrterrain/wrblacksmithbase.nif	WRBlackSmithBase:15	254	253	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrterrain/wrcommonhouseplatform01.nif	WRCommonHousePlatform01:29	247	246	1
Skyrim - Meshes0.bsa	meshes/architecture/whiterun/wrterrain/wrcompanionbase01.nif	WRCompanionBase01:15	407	406	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/animated/secretwall/whintwoodbacksecwall01.nif	WHIntWoodBackSecWall01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/castle/whintarena02.nif	WHIntArena02:33	193	192	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/castle/whintcastlelroomdoor01.nif	WHIntCastleLRoomDoor01:42	183	182	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/castle/whintcastleroomdoor01.nif	WHIntCastleRoomDoor01:42	183	182	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/gray quarter/whintwoodbackwalldoorgq01.nif	WHIntWoodBackWallDoorGQ01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/gray quarter/whintwoodbackwallstonedoorgq01.nif	WHIntWoodBackWallStoneDoorGQ01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/gray quarter/whintwoodbackwallwindowgq01.nif	WHIntWoodBackWallWindowGQ01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/gray quarter/whintwoodwallstonewindowgq01.nif	WHIntWoodWallStoneWindowGQ01:15	97	96	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintbasebldgsecondicorner02.nif	WHIntBaseBldgSecondICorner02:15	120	119	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintbasebldgsecondstraight04.nif	WHIntBaseBldgSecondStraight04:43	94	93	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintinn01.nif	Object04:62	90	89	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintstairs01.nif	WHIntStair01:63	401	400	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintwoodbackwalldoor01.nif	WHIntWoodBackWallDoor01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintwoodbackwallstonedoor01.nif	WHIntWoodBackWallStoneDoor01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintwoodbackwallwindow01.nif	WHIntWoodBackWallWindow01:13	35	34	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/interiorkits/wood/whintwoodwallstonewindow01.nif	WHIntWoodWallStoneWindow01:15	97	96	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/testroof2delete.nif	WHBrunwulf:3	1541	1540	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whgrayquarter.nif	sadris:50	77	76	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whgrayquarter.nif	gqwall2:22	728	727	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whgrayquarter.nif	gqwall5:38	485	484	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whgrayquarter.nif	gqwall5:22	650	649	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whgrayquarter.nif	grayhouse1:38	220	219	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwall3.nif	WHouterwall3:70	2974	2973	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallbeam.nif	Whouterwallbeam:65	49	48	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallbeam.nif	Whouterwallbeam:50	22	21	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallbeam.nif	Whouterwallbeam:46	91	90	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallbeam2.nif	Whouterwallbeam2:65	49	48	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallx128.nif	WHouterwallx128:65	175	174	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallx256.nif	WHouterwallx256:65	140	139	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallx256.nif	WHouterwallx256:50	58	57	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/tempassets/whouterwallx512.nif	WHouterwallx512:65	140	139	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object08:3	69	68	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object428	68	67	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object427	68	67	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object11	68	67	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object414	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object413	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object412	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object411	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object410	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object02	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object308:3	45	44	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharena01.nif	Object166:9	97	96	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object714	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object713	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object712	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object711	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object710	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/wharenaext.nif	Object709	89	88	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whbrunwulf.nif	WHBrunwulf:3	1176	1175	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whcenter.nif	WHcenter:7	495	494	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdockback.nif	WHdockback:3	239	238	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	WHdocks1:5	180	179	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	WHdocks1:3	238	237	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	Object18:1	808	807	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	Object14:5	78	77	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	Object06:1	63	62	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whdocks1.nif	Object05:5	112	111	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whframestone1.nif	WHframestone1:41	124	123	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whframestone2.nif	WHframestone2:2	133	132	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whfreewall01.nif	WHfreewall01:0	406	405	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgate4.nif	WHgate4:1	223	222	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgrayquarter01.nif	gqwall11:22	728	727	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgrayquarter02.nif	gqwall42:38	485	484	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgrayquarter02.nif	gqwall42:22	650	649	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgrayquarter03.nif	grayhouse05:38	220	219	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whgrayquarter04.nif	sadris03:50	77	76	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whlanddead1.nif	WHlanddead1:8	676	675	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whprisonwall02.nif	WHprisonwall02:1	19	18	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whtempletalos4inside.nif	WHtempletalos4Inside:40	331	330	1
Skyrim - Meshes0.bsa	meshes/architecture/windhelm/whvalunstrad24.nif	WHvalunstrad24:6	53	52	1
